restau_ID;Titre;Note;Commentaire;DateVisite;restaurant
1;En un mot: excellent;5.0;Ma petite amie m'avait fait l'éloge de ce restaurant pour y avoir déjà mangé. L'accueil que nous réserve le patron est tout simplement charmant et convivial. Le reste de l'équipe est tout aussi acueillant.Parlons maintenant des burgers. En un mot: excellent. Le Max répond à toutes les attentes avec un steak haché tendre et goûteux, des ingrédients frais et la délicieuse spécialité du chef: la crème de fromage. Mais j'aimerais surtout vous conseiller le Cajun au poulet cette fois-ci, mariné aux épices. Un délice.Évidemment, les frites sont maison.On ne peut que vous recommander (très) fortement cette adresse pour un bon moment dans un cadre très sympa.A très vite,Les nouveaux voisins;août-20;Il Etait Un Square
1;Excellent;5.0;Burgers excellents, service très agréable. Je recommande le Cajun, burger au poulet et avocat ! Je reviendrai !;août-20;Il Etait Un Square
1;Tout simplement le meilleur;5.0;Tout simplement le meilleur burger que j’ai jamais mangé de ma vie, c’était incroyable. Une des meilleures adresses de Paris;août-20;Il Etait Un Square
1;Au top;5.0;Un accueil convivial , une cuisine au top , les produits sont de qualité , de la viande à la rondelle de tomate tout est délicieux . Nous y sommes allées suite au conseil d un de mes ados mais sans aucun regret!! Nous recommandons vivement , les arrageois.;août-20;Il Etait Un Square
1;Meilleur burger que j’ai mangé;5.0;Meilleur burger que j’ai mangé de ma vie et croyez moi j’en suis un gros consommateur . Viande , fromage , frites ,personnel : tout est excellent et à garder . Merci pour cette émulsion gustative;août-20;Il Etait Un Square
1;Bon burger;5.0;Burger excellent, je comprends son excellent classement, la viande est magnifique, bien tendre. J'ai adore!;juil-20;Il Etait Un Square
1;Execellent;5.0;ce restaurant est juste parfais: Prix raisonnable  produit de qualité sauce maison trés bon acceuill du responsable avec qui on a discuter en attendant le service Conclusion:trés satisfait par deux toulousains;août-20;Il Etait Un Square
1;Restaurant très sympathique,;5.0;Restaurant très sympathique, personnel accueillant (même avec les provinciaux 😉) et burgers très bon. Je conseille fortement. Les toulousains.;août-20;Il Etait Un Square
1;Excellent !;5.0;Les burgers sont excellents, les desserts sont très bons et fait maison en plus de cela. Le service est au top. Nous avons vécu une très bonne expérience.;juil-20;Il Etait Un Square
1;Très bon mais;3.0;Nous revenons régulièrement dans ce restau que l’on affectionne particulièrement , mais cependant le fait que les frites ne soient pas maison pour un burger a 16 euros nous Gêne un peu .... et la crème de cheddar qui faisait la réputation du burger est de moins en moins généreuse dans l’assiette ... dommage;juil-20;Il Etait Un Square
1;Une réputation à la hauteur de la place de n°1;5.0;"Arrivés dans ce quartier très agréable et plutôt calme (en tout cas aujourd'hui), nous avons facilement distingué Il Était Un Square. Décoration entre le moderne et le charme de l'ancien ainsi que bonne musique pour nous accueillir. Après quelques minutes pendant lesquels d'autres clients payaient, nous avons été installé sur la terrasse, certe petite mais largement suffisante pour passer un bon moment. Parlons maintenant de la carte : J'énoncerais en premier le seul point un peu ""dommage"" de cette expérience, à savoir le fait qu'il n'y ai pas de QR code pour avoir la carte directement sur le téléphone. Nous avions dû prendre la carte en photo à l'entrée de l'établissement. Parlons maintenant du choix : Plusieurs burgers ou viandes qui avaient tous l'air plus gourmands les uns que les autres. Le patron à également su répondre à nos différentes question et nous a parfaitement renseigné sur la composition des Burger et l'origine des viandes. Notre choix s'est donc arrêté sur un Burger du mois, un Burger Cheddar, et un Burger Parisien. Assiettes généreusement remplies, Burgers qui confirment leur gourmandise de part leur aspect, et temps d'attente plus que correct. L'heure de la dégustation à sonné. Premièrement : Les frites. Croustillantes à l'extérieure, fondante à l'intérieur, un goût de pomme de terre doux dont l'huile de cuisson ne se fait pas sentir. Verdict : Très bonnes. Enfin, le coeur du repas, les Burger. Je vais ici parlé du Burger du mois (à savoir le Californien) : Première bouchée, et la plus déterminante... Explosion de saveurs. Aucun ingrédient ne prend le dessus sur l'autre, les différents goûts se succèdent avec harmonie (Boeuf, poitrine fumée, crème d'avocat, crème de cheddar fondue, salade croquante tomate oignon), de même que les textures, tantôt croustillantes tantôt fondantes. Deuxième bouchée et le goût change de façon subtile. Même rengaine pour toutes les portions suivantes. Finalement, nous avions terminé, par gourmandise et non par faim, par un dessert. La mention de desserts ""faits maison"" nous a séduit. Nous avions donc commandé 2 cafés gourmands. Ce dernier était composé d'une panne cotta et coulis de fruits rouges, d'une mousse au chocolat, d'un crumble aux pommes, et, évidemment, d'un café. Je le précise une nouvelle fois mais chaque dessert est faut maison, et ça se sent. D'abord la panne cotta : Onctueuse et douce, pas trop sucré. Le coulis a suffit à donné la petite étincelle savoureuse au tout. La mousse au chocolat : Aérienne et savoureuse, là encore pas trop sucré et dont le goût chocolaté prime et reste en bouche. Le crumble : Servi tiède, à la fois croustillant et fondant, ce crumble était un véritable petit nuage de fruits et de gourmandise. Rien à redire, il était délicieux. Le café n'etait malheureusement pas à mon goût, mais je ne jugerais pas celui-ci car les goûts en matières de café sont très sélectifs. En résumé : - Un endroit calme et chaleureux - Rapport qualité prix excellent - Des burgers savoureux - Une note finale sucrée très agréable Bref. Allez-y, foncez-y, mangez-y.";juil-20;Il Etait Un Square
1;Au top.;5.0;Des bons  burgers. Un bistrot sympa. Une ambiance agréable et conviviale. Le service au top. D’une gentillesse rarement égalée sur Paris. Que demander de plus. N’hésitez pas.;juil-20;Il Etait Un Square
1;Bon;3.0;Attirés par les avis plus que positifs nous sommes venus un soir à deux. L'accueil est très sympathique et le service est rapide, toutefois les burgers nous ont déçu... Certes ils ne sont pas mauvais, mais le cheddar manquait de gout et globalement il n'y avait rien d'exceptionnel. Un burger honnête sans plus pour 16€.;juil-20;Il Etait Un Square
1;Burger corrects mais sans plus;3.0;Je ne comprend pas comment ce restaurant puisse être classé premier sur TripAdvisor. Les burgers ne sont pas mauvais (faits maison, comme les frites) mais ce n'est rien d'exceptionnel. J'ai déjà mangé de bien meilleurs burgers à Paris, pour le même prix (voire moins cher). Le service est bien. Un burger honnête (peut être un poil trop cher) mais certainement pas le meilleur de Paris !;juil-20;Il Etait Un Square
1;Burgers exceptionnels;5.0;Les meilleurs burgers de Paris sans contestation. Tout était excellent du début jusqu'à la fin. Personnel accueillant et chaleureux.;juil-20;Il Etait Un Square
1;Exelente note méritée;5.0;je recommande sans perdre de temps! superbe établissement, pas de regret en sortant! Les plats sont vraiment trop bons!!!;juil-20;Il Etait Un Square
1;Excellentissime;5.0;Le meilleur burger de Paris. Il faut y aller impérativement Très convivial, très accueillant, très sympa;juil-20;Il Etait Un Square
1;Un petit moment hors du temps;5.0;Des burgers d'exception, tous aussi délicieux les uns que les autres ! Rien n'est laissé au hasard, jusqu'au ketchup de fabrication artisanale. Une mention spéciale à l'accueil très chaleureux et au service irréprochable !;juil-20;Il Etait Un Square
1;Déjeuner cool;5.0;Super accueil et nourriture de très grand qualité. Burger trop bon, frites maison. A essayer les yeux fermés;juil-20;Il Etait Un Square
1;Juste parfait.;5.0;Juste parfait. Le titre d’excellence est largement mérité. Des Burgers parfaits ainsi qu’un personnel accueillant et aimable. On a passé un très bon moment. Les rochelais;juil-20;Il Etait Un Square
1;Meilleur burgers de Paris!;5.0;Un petit resto très discret mais tout simplement incroyable! Un vrai bijou! Le service était rapide et accueillant. On a passé un superbe moment. Je le recommande vivement :));juil-20;Il Etait Un Square
1;Le Burger et qualité ? C’est possible !;5.0;Le meilleur Burger de Paris ? Une adresse où le burger est synonyme de qualité. Un petit restaurant rempli de charme.L’accueil est simple sur fond de convivialité. Un service dynamique et efficace.L’attente reste supportable.Les burgers ? Cet avis reste bien évidement subjectif. Concernant le pain, il est frais et la texture de celle-ci est agréable. La viande est de bonne qualité, tendre, assaisonné et la cuisson respectée.Mais la différence se fait sur cette crème de Cheddar ! Elle est onctueuse et goûtue. Chapeau au cuisiner ou devrais-je dire à l’artiste. Une bonne adresse pour un repas entre ami(e)s. Je vous le conseil.;févr-20;Il Etait Un Square
1;Agréable en tous points!;5.0;Nous avons testé pour la 1ere fois hier midi et en sommes sortis ravis! Quartier calme avec la verdure du square à coté et un accueil agréable et aux petits soins. Et des burgers fondants et généreux, tous au meme prix donc on laisse parler les papilles! Je recommande à 200% et les enfants nous le réclame déjà! A tres vite! Les voisins des gobelins .-);juin-20;Il Etait Un Square
1;Un moment agréable;5.0;Un sacré moment passé dans ce lieu ou tout est fait maison. Que des bons produits, des patrons super sympa. A recommander vivement. L un des meilleurs burgers de paris.;juin-20;Il Etait Un Square
1;Toujours au top;5.0;Le burger du mois est un regal ! L’accueil toujours aussi chaleureux... la creme de cheddar est vraiment exceptionnelle !;juin-20;Il Etait Un Square
1;Franchement un délice!;5.0;Franchement un délice! Un lieu à déguster obligatoirement. Après vous pourrez mourir tranquille. 16,50€ de pur plaisir. Je dis bravo 👏🏽;mai-20;Il Etait Un Square
1;On a découvert « Il était;5.0;On a découvert « Il était un square » à l’occasion d’un dej improvisé. Pas envie de rester à châtelet ou je bosse, donc on s’est risqués rue Corvisart...et faut bien reconnaître que ça a été un sans faute ! Accueil par un personnel vraiment sympathique, service rapide, discret et efficace tout en respectant les nouvelles habitudes post-COVID et faisant en sorte que ça ne soit pénible pour personne..Il faisait chaud donc on a laissé de côté les burgers et opté pour un tartare thaï et un tartare de dorade. Le thaï est mariné dans la sauce soja avec des saveurs de gingembre, servi avec des caccahouetes pilées pour un peu de croquant...c’est très bon même si ça reste un peu sage et mériterait plus de mordant et d’épices mais je pinaille parce que c’est super bien fait avec une viande au top...Le tartare de dorade est juste parfait, citronné comme il faut, decoupé au cordeau, frais comme l’œil (et tu racontes pas d’histoires sur la fraîcheur d’un poisson à ma femme, issue de générations de marins pêcheurs) En plus y’a un vrai ketchup qui est fait avec des vraies tomates par des vrais mecs de l’Ariege, tu veux quoi de plus ???Bref, que vous veniez de châtelet, de Barbès, de Passy ou de Stalingrad : tous à « Il était un square »pour un vrai moment de bon goût à Paris...Vous ne viendrez pas dire que vous n’ avez pas été prévenus !!;juin-20;Il Etait Un Square
1;Tres Bon accueil;5.0;Tres Bon accueil avant le service du déjeuner pour la délicieuse mousse au chocolat donc je suis revenue après mon rdv dans le quartier pour déjeuner et j’ai beaucoup aimé le Burger Je reviendrais merci et merci pour cette terrasse qui respecte la distance barrière même en extérieur à Paris;juin-20;Il Etait Un Square
1;Presque au top;5.0;Nous sommes allés dans ce restaurant afin de manger un hamburger. Nous n’avons pas été déçus du service : carte directement posée sur la table et très rapide . serveur aimable et accueil chaleureux et convivial. Notre burger est arrivé en 10min. La cuisson du pain n’était malheureusement pas à la hauteur de mes espérances mais j’ai pu faire abstraction de bémol lorsque j’ai goûté le fromage : absolument savoureux ! À noter également que la cuisson du steak était bien respectée ( j’avais pris un saignant );déc-19;Il Etait Un Square
1;Burgers fraîchement généreux;5.0;On se promenait joliment dans le coin quand on est tombé sur ce petit restaurant qui ne paie pas de mine mais les burgers servis étaient une vraie tuerie ! Petite mention pour le burger « Le Bleu » avec du Saint-Agur coulant à l’intérieur avec ses noix !!! Un assemblage de fraîcheur et de qualité ! J’y retournerai bien volontiers !;juin-20;Il Etait Un Square
1;Très bons burgers;5.0;Nous avions réservés une table entre amis. Les burgers étaient vraiment très bons ! Rien à redire sur le service. Je recommande ☺️;juin-20;Il Etait Un Square
1;Super !;5.0;Découvert complètement par hasard, nous ne sommes pas déçues ! Délicieux burger, accueil très chaleureux, prix correct pour une très bonne viande !;juin-20;Il Etait Un Square
1;Très bon accueil et super;5.0;Très bon accueil et super bon  Si vous voulez déguster des bon burgers n’hésiter pas c’est par ici on reviendra 🙂 Signez les rémois 😊;juin-20;Il Etait Un Square
1;Parfait!;5.0;Le service et le plat étaient excellents ! L’accueil était vraiment très chaleureux, je recommande vivement !;juin-20;Il Etait Un Square
1;Le meilleur burger ❤;5.0;Comme d'habitude, un burger excelentissime! On revient régulièrement avec ma copine ( qui d'habitude n'est pas fan de burger) et on est jamais déçus, le meilleur burger de Paris. En plus de ça l'accueil est super sympa et agréable. Vous pouvez y aller les yeux fermer;juin-20;Il Etait Un Square
1;Génial comme d'habitude;5.0;Nous sommes des habitués de ce restau, et nous ne sommes jamais déçus. Premièrement les burgers sont a tomber, et l'accueil est hyper agréable ! Notre adresse préférée du quartier ❤️;juin-20;Il Etait Un Square
1;Très belle découverte;5.0;Très belle découverte d’un petit restaurant qui ne paye pas de mine mais où le patron et les serveurs sont sympas. mon burger au falafel était délicieux. Prix très raisonnables. Nous avons eu de la chance. Visiblement un lieu où il est difficile de trouver une place. Signé. Des Grenoblois;juin-20;Il Etait Un Square
1;Top burger;5.0;Nous sommes arrivés alors que la cuisine fermait pour la vente à emporter... Sans besoin d'insister nous avons quand même été servis avec le sourir ! Burger toujours aussi bon !!!!!;mai-20;Il Etait Un Square
1;Meilleur Burger possible !;5.0;Etant clients réguliers avec mon conjoint, nous sommes tombés amoureux de ces burgers en Février 2019 et depuis on ne jure plus que par eux ! Leurs crèmes de fromages sont à tomber (notamment la crème de cheddar!). Le service est toujours génial, et ils font même de la vente à emporter en ce moment.;mai-20;Il Etait Un Square
1;Délicieux !;5.0;Des burgers avec une crème de fromage à tomber. Toujours bien reçu, les burgers sont parfaitement réalisés, la cuisson de la viande comme demandée et les frites qui accompagnent excellente. Je recommande aux amateurs de bons burgers !PS : le burger de la semaine avec la crème de cheddar au poivre, il faut vraiment l’ajouter à la carte !!;mai-20;Il Etait Un Square
1;Superbe Burger !;5.0;Superbe Burger ! Très bonne viande , très copieux ! Un accueil chaleureux. A refaire !  Famille belge 😉;févr-20;Il Etait Un Square
1;Un délice, même à la maison !;5.0;On adore ces burgers. Excellent burger végétarien, accueil très sympathique, toujours avec le sourire. On en redemande... Déjà 3 fois depuis début 2020, et on y retournera souvent !!!;mai-20;Il Etait Un Square
1;Ouvert à emporter pendant le confinement;5.0;Quel plaisir de se manger un excellent burger après plusieurs semaines de confinement. Produits frais, frites maison, mon coup de cœur: le burger au bleu!Ma copine a pris le burger végétarien qui lui aussi était très bon et bien garni de légumes de saison avec un steak genre falafel. Bref je conseille vraiment!;mai-20;Il Etait Un Square
1;C'EST OUVERT  !!!!!!;5.0;Quel bonheur, ce samedi midi.... hamburger et frites. Hé oui, même avec ce confinement, une vente à emporter... hygiène, distances respectées  et bonne humeur. merci  à vous , un pur moment de plaisir !!! N'hésitez plus, téléphonez, commandez , emportez et régalez-vous !!!;mai-20;Il Etait Un Square
1;Ouvert à emporter ! Merci à eux.;5.0;Quel bonheur de voir ce restaurant ouvert à emporter ! C'est toujours aussi bon. Merci à vous.Leurs hamburger son merveilleux et les mesures d'hygiène sont drastiques allez y les yeux fermés.Nous sommes accueillis avec gentillesse et professionnalisme.Il n'y a que la bonne ambiance habituelle du lieu qui manque.;mai-20;Il Etait Un Square
1;Vente à emporter pendant le confinement;5.0;Vente à emporter pendant le confinement qui fait du bien au moral ! Des burgers géniaux, avec une crème de cheddar fondu incomparable. Les tartares le sont tout autant.  +++;mai-20;Il Etait Un Square
1;Vente à emporter ouverte;4.0;Depuis quelques jours, la vente à emporter est disponible et cela fait plaisir de pouvoir déguster de nouveaux leurs très bons burgers. Le patron a pris des mesures sanitaires rassurantes. Petit bonus la mousse au chocolat était une tuerie !;mai-20;Il Etait Un Square
1;Très cool;5.0;Très sympa ce burger, on regrette les sauces non maison mais l'endroit est cool et les 5 étoiles sont pour le rapport/qualité/quantité gentilesse des tenanciers;mars-20;Il Etait Un Square
1;Top;5.0;Viande artisanale savoureuse, frites maisons croustillantes et délicieuse, le service très agréable. En bref tous les éléments étaient réunis pour passer un excellent moment. Je recommande.;mars-20;Il Etait Un Square
1;Depuis le temps...;5.0;Cet endroit me faisait de l'œil depuis un moment. Après une rapide réservation voilà ! L'endroit est chaleureux, le patron avenant. Service rapide. Les burgers sont excellents assaisonnés avec goût et sont bien fournis. L'addition est correct. Une belle soirée en somme !;mars-20;Il Etait Un Square
1;Excellent;5.0;Tout est parfait, tant la nourriture que le service ! Lieu d’exception à faire pour les fans de burger avec une viande savoureuse !;mars-20;Il Etait Un Square
1;PARFAIT !;5.0;Nous voulions tester ce restaurant depuis longtemps habitant pas très loin et nous n’avons pas été déçu ! Franchement le meilleur burger que j’ai jamais mangé de ma vie. Les voisins de montsouris .);mars-20;Il Etait Un Square
1;le meilleur burger de paris pour moi :);5.0;j'ai commande une tartine gourmande(noix,bleu,bacon) + un burger bleu(bacon,steack,sauce au bleu). C'etait tres bon j'ai l'habitude de me faire un burger(1 a 2 fois par mois) et celui-ci est vraiment tres bon pour moi le meilleur de paris. j'ai beaucoup la viande + la sauce bleu. Je recommande vivement :)le voisin de glaciere;mars-20;Il Etait Un Square
1;Une valeur sûre;5.0;Un accueil extrêmement chaleureux tout en étant très professionnel, des gens passionnés et des produits de très grande qualité. La viande vient de l’Aveyron (race aubrac) et tout est fait maison: un vrai régal Un grand merci pour ce super moment!!!;mars-20;Il Etait Un Square
1;Bon accueil cuisine sans plus;3.0;Accueil sympathique bien qu’un peu brouillon ! Le burger végétarien aux falafels n’était pas terrible par contre le burger Max classique était pas mal , pas aussi bon qu’aux États Unis .... le crumble etait accompagné d’une crème chantilly en bombe, nous aurions préféré un boule de glace vanille, la panacotta et le tiramisu pas extraordinaires ! Avec 3 bières et 3 coca , 6 burgers, 4 desserts l’addition était de 150€ pour 6 convives !;mars-20;Il Etait Un Square
1;très bonne expérience;5.0;Les savoyards que nous sommes ont tout simplement adoré cette cuisine goûteuse, généreuse et fine. L'accueil a été également très sympathique. Malgré un quartier peu animé l'adresse vaut le détour;mars-20;Il Etait Un Square
1;De passage à Paris en famille;5.0;De passage à Paris en famille nous nous sommes décidé pour ce restaurant un lundi soirExcellent accueil l ensemble du staff est souriant et à votre écouteLes Burger au fromage sont vraiment super. Pour ma part la note légèrement épicé du blog burger. Était bien dosée Si vous avez une petits place pour le dessert (pour nous café gourmand)n hésitez pas.  Les stéphanois;mars-20;Il Etait Un Square
1;Super restaurant ! A refaire;5.0;Super restaurant ! Accueil très chaleureux et serveur très convivial !   Les burgers sont excellent et bien garnis, et leurs sauces super bonne !   Je recommande vivement !;févr-20;Il Etait Un Square
1;Un réel régal;5.0;Excellent restaurant, très accueillant et convivial, on y mange très bien, les burgers sont très bon et bien garnis. Le moelleux maison était lui aussi très bon. On y retournera avec plaisir.;févr-20;Il Etait Un Square
1;Topissime 🥰;5.0;Nous vous recommandons chaudement leurs burgers qui sont délicieux et copieux .  Cette crème de fromage est à tomber....l équipe super sympa et au ptit soin .... merci au patron pour son accueil les Bruxellois en we découverte à Paris;févr-20;Il Etait Un Square
1;Miam miam miam 😍;5.0;Nous somme allés la bas suite a la vidéo de Fast Good Cuisine, on s'attendait a quelque chose de bon et bien nous sommes ressortis agréablement surpris. De l'entrée au burger, jusqu'au dessert et a l'accueil du patron rien a redire, tout était parfait et délicieux. Quand aux remarques des clients qui enlève des étoiles pour la politesse du gérant, allez sous la tour Eiffel si ça vous dérange de ne pas vous faire jeter. Nous l'avons trouvé très gentil et accueillant, oui il nous a demandé un avis mais il ne faut pas oublier qu'aujourd'hui c'est comme ça que ça marche pour avoir des clients... Ça ne nous a absolument pas dérangé et on reviendra sans hésiter. Encore merci pour tout et a très bientôt pour tester un autre burger Les deux Hauts Savoyards ❤️;févr-20;Il Etait Un Square
1;Au top !;5.0;Merci au patron de nous avoir reçu sans réservation !!! Burgers excellent et ambiance très détendu ! C’est cela qu’on aime !!!;févr-20;Il Etait Un Square
1;Découverte;5.0;Excellents burgers  Frites délicieuses Mayo maison Mousse au chocolat parfaite Service très attentionné  Le top quoi!!;févr-20;Il Etait Un Square
1;Sans modération!;5.0;un endroit très conviviale, un accueil excellent, le 12 sur 10 est totalement mérité! un burger qui réveille les papilles comme jamais, je recommande et sans modération! un réel plaisir.;févr-20;Il Etait Un Square
1;EXCELLENT;5.0;Accueil adorable, et meilleur burger de Paris. Je recommande !!! Pas déçu des recommandations faites sur internet pour ce lieu exceptionnel!  Les lillois.;févr-20;Il Etait Un Square
1;Un régal;5.0;Un régal tout était parfait le burger est exceptionnellement bon. 👍🏼  Les clients d'Argenteuil. 😉😁;févr-20;Il Etait Un Square
1;On a hâte d'y retourner !;5.0;Super accueil, ambiance chaleureuse, produits de qualité, prix raisonnables. Bref, nous avons très bien mangé et passé une excellente soirée avec nos deux enfants. On recommande vivement.  Les Toulousains.;févr-20;Il Etait Un Square
1;Excellent;5.0;Super bon burger de qualitèe et genereux je recommande vivement! Petit resto atypiques totalement représentatifs des petit restos parisiens..personel tres sympa et accueillant. Au top;févr-20;Il Etait Un Square
1;Parfait;5.0;Burgers excellent, viande de grande qualité, accueil exceptionnel. Une vraie vinaigrette maison et frites maison;févr-20;Il Etait Un Square
1;Cuisine et accueil irréprochable;5.0;Nous sommes aller en famille manger dans ce restaurant et le moins que l'on puisse dire c'est que sa réputation n'est pas usurpé.Déjà l'accueil a été dès le début très amicale s'en suit les burgers d'une très grande qualité. La viande est divine et le fromage l'est tout autant.Merci encore pour votre accueil, nous reviendrons dès que possible !;févr-20;Il Etait Un Square
1;Les meilleurs Burger de Paris;5.0;Tout est dans le titre, très clairement je n'ai jamais mangé un burger aussi bon dans ma vie ! ( Le CAJUN) Les frites maisons sont aussi excellentes... Et le Tartare de légume extra aussi !Sans oublier le personnel qui est très accueillant et explique bien la carte et le concept de son restaurant ! Je le conseille entièrement allez-y les yeux fermés !Les Nancéiens;févr-20;Il Etait Un Square
1;Le meilleur burger;5.0;Suite aux nombreux avis positifs sur ce restaurant, notre fils nous y a conduit dans sa quête du meilleur Burger de Paris. Après avoir testé ce midi, nous pouvons tous dire que la réputation de ce restaurant est méritée ! Les burgers étaient délicieux grâce à des matières premières de qualité. Le tartare très bien assaisonné et les frites croustillantes à souhait.Si on ajoute à cela l’accueil plus que sympathique, on est bien dans le meilleur restaurant à burgers de paris !Une chose est sûre, nous y retournerons avec plaisir Les perreuxiens !;févr-20;Il Etait Un Square
